,codigo_ocorrencia2,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total
5294,79089,ARG1735,not informed,AVIÃO,not informed,not informed,not informed,not informed,SEM TRAÇÃO,0,0,0.0,0.0,ARGENTINA,ARGENTINA,AVIÃO,not informed,not informed,not informed,DECOLAGEM,not informed,not informed,0
5295,79094,PRALI,PARTICULAR,AVIÃO,PIPER AIRCRAFT,PA-46-350P,PA46,PISTÃO,MONOMOTOR,1950,1950,6.0,2008.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,BALSAS,BRIGADEIRO LYSIAS RODRIGUES,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
5296,79096,PPBJO,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,210N,C210,PISTÃO,MONOMOTOR,1724,1724,6.0,1980.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,AERÓDROMO NACIONAL DE AVIAÇÃO,AERÓDROMO NACIONAL DE AVIAÇÃO,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
5297,79097,PTUVY,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2009.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,AGRÍCOLA,SUBSTANCIAL,0
5298,79098,PRASN,not informed,AVIÃO,AIR TRACTOR,AT-402B,AT3T,TURBOÉLICE,MONOMOTOR,3175,3175,1.0,2010.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,AGRÍCOLA,DESTRUÍDA,1
5299,79099,PTGZN,AGRÍCOLA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1984.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,VOO A BAIXA ALTURA,AGRÍCOLA,LEVE,0
5300,79100,PTBJM,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,180C,C180,PISTÃO,MONOMOTOR,1202,1202,4.0,1960.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FAZENDA VISA ESTÂNCIA,FAZENDA CAMPINAS,DECOLAGEM,PRIVADA,LEVE,0
5301,79101,PTOGP,not informed,AVIÃO,CESSNA AIRCRAFT,208,C208,TURBOÉLICE,MONOMOTOR,3724,3724,11.0,1985.0,BRASIL,BRASIL,AVIÃO,REGULAR,OLHOS D'ÁGUA,SÃO FÉLIX DO ARAGUAIA,CORRIDA APÓS POUSO,REGULAR,LEVE,0
5302,79102,PTZAC,not informed,AVIÃO,MARCO AURELIO M. DE SOUSA,RV-10,ZZZZ,PISTÃO,MONOMOTOR,1224,1224,4.0,2009.0,BRASIL,BRASIL,AVIÃO,EXPERIMENTAL,BOTELHO,FRANCISCO DE ASSIS,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0
5303,79104,PPXRF,EXPERIMENTAL,AVIÃO,not informed,RV-10,ZZZZ,PISTÃO,MONOMOTOR,1224,1224,4.0,2009.0,BRASIL,BRASIL,AVIÃO,EXPERIMENTAL,PISTA DE POUSO EVENTUAL,PISTA DE POUSO EVENTUAL,not informed,not informed,SUBSTANCIAL,0
5304,79105,PTCBM,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,182F,C182,PISTÃO,MONOMOTOR,1270,1270,4.0,1963.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,ARAPONGAS,PISTA DE POUSO EVENTUAL,POUSO,PRIVADA,SUBSTANCIAL,0
5305,79106,PTDXI,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,210K,C210,PISTÃO,MONOMOTOR,1724,1724,6.0,1971.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,PISTA DE POUSO EVENTUAL,PISTA DE POUSO EVENTUAL,POUSO,PRIVADA,DESTRUÍDA,0
5306,79107,PTNPG,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-710C,P28B,PISTÃO,MONOMOTOR,1361,1361,4.0,1977.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,not informed,not informed,INDETERMINADA,PRIVADA,SUBSTANCIAL,2
5307,79109,PTUBH,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1985.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,AGRÍCOLA,SUBSTANCIAL,0
5308,79109,PTWHY,not informed,AVIÃO,CESSNA AIRCRAFT,A188B,C188,PISTÃO,MONOMOTOR,1905,1905,1.0,1978.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
5309,79110,PTUZW,not informed,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2011.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,BALSAS,FORA DE AERODROMO,CRUZEIRO,PRIVADA,SUBSTANCIAL,1
5310,79111,PTUED,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1988.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,SANTO ÂNGELO,SANTO ÂNGELO,APROXIMAÇÃO FINAL,AGRÍCOLA,SUBSTANCIAL,0
5311,79115,PTGFO,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1975.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
5312,79117,not informed,not informed,not informed,FABRICANTE DESCONHECIDO,MODELO DESCONHECIDO,not informed,not informed,not informed,0,0,not informed,not informed,BRASIL,BRASIL,not informed,not informed,PISTA DE POUSO EVENTUAL,PISTA DE POUSO EVENTUAL,not informed,not informed,DESTRUÍDA,2
5313,79118,PTVGI,INSTRUÇÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PISTÃO,BIMOTOR,2155,2155,6.0,1987.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,JACAREPAGUÁ,BACACHERI,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
5314,79119,not informed,not informed,not informed,FABRICANTE DESCONHECIDO,MODELO DESCONHECIDO,not informed,not informed,not informed,0,0,not informed,not informed,BRASIL,BRASIL,not informed,not informed,PISTA DE POUSO EVENTUAL,PISTA DE POUSO EVENTUAL,not informed,not informed,DESTRUÍDA,0
5315,79120,PRKPC,not informed,AVIÃO,AIR TRACTOR,AT-402B,AT3T,TURBOÉLICE,MONOMOTOR,3175,3175,1.0,2007.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,not informed,not informed,MANOBRA,AGRÍCOLA,SUBSTANCIAL,0
5316,79121,PRCJD,not informed,HELICÓPTERO,HELIBRAS,AS 350 B2,AS50,TURBOEIXO,MONOMOTOR,2250,2250,6.0,2009.0,BRASIL,BRASIL,HELICÓPTERO,ADMINISTRAÇÃO DIRETA,FORA DE AERODROMO,PLÁCIDO DE CASTRO,DECOLAGEM,POLICIAL,SUBSTANCIAL,0
5317,79123,PUXXX,PARTICULAR,TRIKE,not informed,not informed,not informed,not informed,SEM TRAÇÃO,250,250,0.0,0.0,BRASIL,BRASIL,TRIKE,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,PRIVADA,SUBSTANCIAL,1
5318,79124,PUJJL,not informed,ULTRALEVE,MICROLEVE LTDA,ML450T,ULAC,PISTÃO,MONOMOTOR,390,390,2.0,1995.0,BRASIL,BRASIL,ULTRALEVE,EXPERIMENTAL,LEME,LEME,MANOBRA,PRIVADA,SUBSTANCIAL,1
5319,79125,PREBS,not informed,HELICÓPTERO,AHD,EC135 T3,EC35,TURBOEIXO,BIMOTOR,2980,2980,7.0,2018.0,BRASIL,BRASIL,HELICÓPTERO,ADMINISTRAÇÃO DIRETA,PINTO MARTINS,VIRGÍLIO TÁVORA,CRUZEIRO,POLICIAL,NENHUM,0
5320,79126,PUODE,not informed,ULTRALEVE,not informed,GREAT BLK.HAWK,ULAC,PISTÃO,MONOMOTOR,390,390,2.0,2009.0,BRASIL,BRASIL,ULTRALEVE,PARTICULAR,LEME,LEME,CRUZEIRO,PRIVADA,SUBSTANCIAL,0
5321,79127,PTWOT,not informed,AVIÃO,PIPER AIRCRAFT,PA-31,PA31,PISTÃO,BIMOTOR,2948,2948,3.0,1979.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,MAESTRO WILSON FONSECA,EDUARDO GOMES,CRUZEIRO,PRIVADA,SUBSTANCIAL,0
5322,79128,PTUXY,not informed,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2009.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,PRIVADA,SUBSTANCIAL,1
5323,79129,PTOST,not informed,AVIÃO,CHINCUL SACAIFI,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,AGRÍCOLA,SUBSTANCIAL,0
5324,79130,PPJLS,PARTICULAR,AVIÃO,HAWKER BEECHCRAFT,G58,BE58,PISTÃO,BIMOTOR,2495,2495,6.0,2007.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,ALIMENTOS DALLAS,VIRACOPOS,POUSO,PRIVADA,NENHUM,0
5325,79131,PTUMC,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2000.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
5326,79132,PRVNZ,not informed,AVIÃO,PILATUS,PC-12/47E,PC12,TURBOÉLICE,MONOMOTOR,4740,4740,10.0,2016.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,TERRAVISTA,JACAREPAGUÁ,CRUZEIRO,TÁXI AÉREO,NENHUM,0
5327,79134,PPFGR,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,770,770,2.0,1988.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,ERECHIM,ERECHIM,DECOLAGEM,INSTRUÇÃO,NENHUM,0
5328,79135,PRAYI,REGULAR,AVIÃO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290,52290,125.0,2010.0,BRASIL,BRASIL,AVIÃO,REGULAR,MARECHAL RONDON,JI-PARANÁ,CRUZEIRO,REGULAR,NENHUM,0
5329,79136,PRYRB,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-251N,A320,JATO,BIMOTOR,77000,77000,182.0,2016.0,BRASIL,BRASIL,AVIÃO,REGULAR,SANTA GENOVEVA/GOIÂNIA,GOVERNADOR ALUÍZIO ALVES,CRUZEIRO,REGULAR,NENHUM,0
5330,79137,PRCDJ,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,172M,C172,PISTÃO,MONOMOTOR,1043,1043,4.0,1973.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,ANÁPOLIS,ANÁPOLIS,ARREMETIDA NO AR,INSTRUÇÃO,LEVE,0
5331,79138,PTUEW,ESPECIALIZADA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1989.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,ESPECIALIZADA,AGRÍCOLA,LEVE,0
5332,79140,PRYRE,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-251N,A320,JATO,BIMOTOR,77000,77000,183.0,not informed,BRASIL,BRASIL,AVIÃO,REGULAR,GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA,TANCREDO NEVES,DESCIDA,REGULAR,NENHUM,0
5333,79141,PRAZA,REGULAR,AVIÃO,EMBRAER,ERJ 190-100 IGW,E190,TURBOEIXO,BIMOTOR,51800,51800,112.0,2008.0,BRASIL,BRASIL,AVIÃO,REGULAR,SANTOS DUMONT,CONGONHAS,DESCIDA,REGULAR,NENHUM,0
5334,79142,PRYRS,REGULAR,not informed,not informed,not informed,not informed,not informed,not informed,0,0,not informed,not informed,BRASIL,BRASIL,not informed,REGULAR,DEPUTADO LUÍS EDUARDO MAGALHÃES,VIRACOPOS,SUBIDA,REGULAR,NENHUM,0
5335,79143,PRWOT,not informed,AVIÃO,CESSNA AIRCRAFT,208B,C208,TURBOÉLICE,MONOMOTOR,3969,3969,11.0,2010.0,BRASIL,BRASIL,AVIÃO,REGULAR,AFONSO PENA,JOSÉ CLETO,DECOLAGEM,REGULAR,NENHUM,0
5336,79147,PRMBR,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-232,A320,JATO,BIMOTOR,77000,77000,184.0,2002.0,BRASIL,BRASIL,AVIÃO,REGULAR,ANTONIO CARLOS JOBIM / GALEÃO,AEROPORTO INTERNACIONAL DE SANTIAGO,DECOLAGEM,REGULAR,LEVE,0
5337,79148,PRAXH,REGULAR,AVIÃO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290,52290,125.0,2012.0,BRASIL,BRASIL,AVIÃO,REGULAR,MARECHAL RONDON,JI-PARANÁ,CRUZEIRO,REGULAR,NENHUM,0
5338,79149,PRYRN,REGULAR,not informed,AIRBUS INDUSTRIE,A320-251N,not informed,not informed,not informed,0,0,not informed,not informed,BRASIL,BRASIL,not informed,REGULAR,PINTO MARTINS,VIRACOPOS,CRUZEIRO,REGULAR,NENHUM,0
5339,79153,PRATV,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,23000,23000,75.0,2012.0,BRASIL,BRASIL,AVIÃO,REGULAR,VIRACOPOS,ESTADUAL DARIO GUARITA,CRUZEIRO,REGULAR,NENHUM,0
5340,79154,PRSMK,not informed,AVIÃO,CESSNA AIRCRAFT,680,C680,JATO,BIMOTOR,13744,13744,12.0,2008.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,CAMPO DE MARTE,AEROPORTO ESTADUAL DE JUNDIAÍ,CRUZEIRO,PRIVADA,NENHUM,0
5341,79155,PTGXP,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1981.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,LEVE,0
5342,79156,PRMPJ,not informed,AVIÃO,HAWKER BEECHCRAFT,B200,BE20,TURBOÉLICE,BIMOTOR,5670,5670,10.0,1988.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,SOROCABA,COSTA ESMERALDA,CRUZEIRO,PRIVADA,NENHUM,0
5343,79157,PRMDT,not informed,AVIÃO,CIRRUS DESIGN,SR22,SR22,PISTÃO,MONOMOTOR,1542,1542,4.0,2011.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,CAMPO DE MARTE,MINISTRO VICTOR KONDER,TÁXI,PRIVADA,LEVE,0
5344,79158,PPGEE,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,770,770,2.0,1991.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,BRIGADEIRO FÁBIO PEREIRA DA SILVEIRA,TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO,POUSO,INSTRUÇÃO,LEVE,0
5345,79160,PRFLE,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,760,760,2.0,1980.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,HERCÍLIO LUZ,MINISTRO VICTOR KONDER,POUSO,INSTRUÇÃO,LEVE,0
5346,79161,PRYRH,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-251N,A320,JATO,BIMOTOR,77000,77000,183.0,2017.0,BRASIL,BRASIL,AVIÃO,REGULAR,VIRACOPOS,SENADOR PETRÔNIO PORTELLA,CRUZEIRO,REGULAR,NENHUM,0
5347,79162,PRATV,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,23000,23000,75.0,2012.0,BRASIL,BRASIL,AVIÃO,REGULAR,VIRACOPOS,PROFESSOR ERIBERTO MANOEL REINO,CRUZEIRO,REGULAR,NENHUM,0
5348,79164,PRYYB,not informed,not informed,AIRBUS,A320-251N,not informed,not informed,not informed,0,0,not informed,not informed,BRASIL,BRASIL,not informed,REGULAR,ATLAS BRASIL CANTANHEDE,EDUARDO GOMES,APROXIMAÇÃO FINAL,REGULAR,NENHUM,0
5349,79165,PTXPF,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A321-211,A321,JATO,BIMOTOR,89000,89000,not informed,not informed,BRASIL,BRASIL,AVIÃO,REGULAR,GUARARAPES - GILBERTO FREYRE,GOVERNADOR ANDRÉ FRANCO MONTORO,APROXIMAÇÃO FINAL,REGULAR,not informed,0
5350,79166,PRAQH,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,23000,23000,75.0,2013.0,BRASIL,BRASIL,AVIÃO,REGULAR,PRESIDENTE PRUDENTE,VIRACOPOS,CRUZEIRO,REGULAR,NENHUM,0
5351,79167,PRBLO,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,150L,C150,PISTÃO,MONOMOTOR,726,726,2.0,1974.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,GOVERNADOR JOSÉ RICHA,GOVERNADOR JOSÉ RICHA,APROXIMAÇÃO FINAL,INSTRUÇÃO,NENHUM,0
5352,79168,PPYBA,REGULAR,AVIÃO,BOEING COMPANY,737-4K5,not informed,not informed,SEM TRAÇÃO,68000,68000,6.0,0.0,BRASIL,BRASIL,AVIÃO,REGULAR,VIRACOPOS,EDUARDO GOMES,DECOLAGEM,REGULAR,NENHUM,0
5353,79169,PSAEC,REGULAR,AVIÃO,EMBRAER,ERJ 190-400,not informed,not informed,SEM TRAÇÃO,0,0,0.0,0.0,BRASIL,BRASIL,AVIÃO,REGULAR,SALGADO FILHO,TANCREDO NEVES,CRUZEIRO,REGULAR,NENHUM,0
5354,79170,PRAXC,REGULAR,AVIÃO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290,52290,125.0,2012.0,BRASIL,BRASIL,AVIÃO,REGULAR,VIRACOPOS,ADALBERTO MENDES DA SILVA,CRUZEIRO,REGULAR,NENHUM,0
5355,79171,PRPSS,not informed,AVIÃO,CIRRUS DESIGN,SR22,SR22,PISTÃO,MONOMOTOR,1542,1542,4.0,2007.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,SÃO LUIZ,SÃO LUIZ,ESTACIONAMENTO,PRIVADA,LEVE,0
5356,79172,PRTKJ,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,22800,22800,73.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,VIRACOPOS,GOVERNADOR JOSÉ RICHA,CRUZEIRO,REGULAR,NENHUM,0
5357,79173,PRTYJ,REGULAR,not informed,AIRBUS,A320-214,not informed,not informed,SEM TRAÇÃO,0,0,0.0,0.0,BRASIL,BRASIL,not informed,REGULAR,CAMPO GRANDE,GOVERNADOR ANDRÉ FRANCO MONTORO,CRUZEIRO,REGULAR,NENHUM,0
5358,79175,PRAJL,not informed,AVIÃO,BEECH AIRCRAFT,A36,BE36,PISTÃO,MONOMOTOR,1633,1633,6.0,1997.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,BACACHERI,SALGADO FILHO,POUSO,TÁXI AÉREO,LEVE,0
5359,79176,PTCEC,not informed,AVIÃO,MAULE AIRCRAFT,M-4,M4,PISTÃO,MONOMOTOR,953,953,4.0,1964.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,AGUINALDO PEREIRA LIMA,AGUINALDO PEREIRA LIMA,CRUZEIRO,PRIVADA,LEVE,0
5360,79177,PRGTO,REGULAR,AVIÃO,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,70533,70533,197.0,2007.0,BRASIL,BRASIL,AVIÃO,REGULAR,SALGADO FILHO,SANTOS DUMONT,DECOLAGEM,REGULAR,NENHUM,0
5361,79178,PRASE,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,150L,C150,not informed,SEM TRAÇÃO,0,0,0.0,1973.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,JACAREPAGUÁ,JACAREPAGUÁ,POUSO,INSTRUÇÃO,LEVE,0
5362,79179,PPWFM,not informed,HELICÓPTERO,ROBINSON HELICOPTER,R44,R44,PISTÃO,MONOMOTOR,1089,1089,4.0,2000.0,BRASIL,BRASIL,HELICÓPTERO,PARTICULAR,not informed,not informed,DECOLAGEM VERTICAL,not informed,SUBSTANCIAL,0
5363,79180,PUFMD,not informed,ULTRALEVE,FAUD MIGUEL D'EPIRO,RV-9A,ULAC,PISTÃO,MONOMOTOR,750,750,2.0,2010.0,BRASIL,BRASIL,ULTRALEVE,PARTICULAR,JUSCELINO KUBITSCHECK,JUSCELINO KUBITSCHECK,MANOBRA,PRIVADA,DESTRUÍDA,0
5364,79182,PTWSJ,not informed,AVIÃO,RAYTHEON AIRCRAFT,B300,B350,TURBOÉLICE,BIMOTOR,6804,6804,11.0,1996.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,SANTA GENOVEVA/GOIÂNIA,AEROPORTO ESTADUAL DE JUNDIAÍ,INDETERMINADA,PRIVADA,LEVE,0
5365,79183,PRDDQ,not informed,AVIÃO,PIPER AIRCRAFT,PA-42-720,PAY3,TURBOÉLICE,BIMOTOR,5080,5080,9.0,1985.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,CONGONHAS,BACACHERI,POUSO,TÁXI AÉREO,LEVE,0
5366,79184,PRHMJ,not informed,AVIÃO,THRUSH AIRCRAFT,S2R-T34,SS2T,TURBOÉLICE,MONOMOTOR,2722,2722,2.0,2011.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,AGRÍCOLA,LEVE,0
5367,79185,PTMFE,not informed,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-300,AT43,TURBOÉLICE,BIMOTOR,16700,16700,52.0,1993.0,BRASIL,BRASIL,AVIÃO,REGULAR,EDUARDO GOMES,TEFÉ,CRUZEIRO,REGULAR,NENHUM,0
5368,79186,PTWNK,not informed,AVIÃO,CESSNA AIRCRAFT,T188C,C188,PISTÃO,MONOMOTOR,1980,1980,1.0,1980.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,LEVE,0
5369,79195,PTVFW,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PISTÃO,MONOMOTOR,1633,1633,7.0,1989.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FLORES,AEROCLUBE DE RONDÔNIA,CRUZEIRO,PRIVADA,SUBSTANCIAL,0
5370,79196,PTWLN,not informed,AVIÃO,CESSNA AIRCRAFT,T188C,C188,PISTÃO,MONOMOTOR,1996,1996,1.0,1981.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
5371,79197,PTWXI,not informed,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,LEVE,0
5372,79198,PTUGA,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1990.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,AGRÍCOLA,DESTRUÍDA,1
5373,79199,PTGQI,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1977.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,AGRÍCOLA,not informed,0
5374,79201,PRXIG,not informed,AVIÃO,AIR TRACTOR,AT-502B,AT5T,TURBOÉLICE,MONOMOTOR,3629,3629,1.0,2019.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,LEVE,0
5375,79203,PRFLE,not informed,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,760,760,2.0,1980.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,DIOMÍCIO FREITAS,HERCÍLIO LUZ,CORRIDA APÓS POUSO,INSTRUÇÃO,LEVE,0
5376,79204,PTEAQ,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720C,PA32,PISTÃO,MONOMOTOR,1542,1542,6.0,1975.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,not informed,JUÍNA,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
5377,79206,PTAOP,not informed,AVIÃO,PIPER AIRCRAFT,PA-28-180,P28A,PISTÃO,MONOMOTOR,1089,1089,4.0,1968.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,GUARAPARI,EURICO DE AGUIAR SALLES,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,2
5378,79207,N36DA,not informed,AVIÃO,GULFSTREAM AEROSPACE,A40A3F,A40A3,JATO,BIMOTOR,0,0,21.0,1984.0,ESTADOS UNIDOS,ESTADOS UNIDOS,AVIÃO,PARTICULAR,not informed,VIRACOPOS,CRUZEIRO,PRIVADA,NENHUM,0
5379,79210,PTGYU,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1983.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
